state,action,q_value,last_action
"pub_('Q', 'Q')_priv_('2', 'A')_-3.0_4_3",draw_deck_2,0.010000000000000002,"g_90_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('J',)_priv_('A',)_1.0_J_2",take_discard_0,0.010000000000000002,"g_91_r_2: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('A', 'J')_-10.0_Q_1",draw_deck_flip_2,0.010000000000000002,"g_91_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('J', 'J')_priv_('A',)_-1.0_2_3",draw_deck_1,0.010000000000000002,"g_91_r_3: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('2',)_priv_('4', '8')_-6.0_9_2",draw_deck_1,0.010000000000000002,"g_92_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('4', '8')_1.0_2_1",take_discard_0,0.010000000000000002,"g_92_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('2', 'K')_priv_('4', '8')_-5.0_7_3",draw_deck_2,0.010000000000000002,"g_92_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('J',)_priv_('5', 'Q')_-6.5_K_2",draw_deck_1,0.010000000000000002,"g_93_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('5', 'Q')_2.0_J_1",take_discard_0,0.010000000000000002,"g_93_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('7', 'J')_priv_('5', 'Q')_-1.0_4_3",draw_deck_2,0.010000000000000002,"g_93_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('9',)_priv_('9', 'K')_-19.0_10_2",draw_deck_flip_2,0.010000000000000002,"g_94_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_()_priv_('9', 'K')_-6.0_8_1",draw_deck_0,0.010000000000000002,"g_94_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('9', '9')_priv_('K',)_2.0_J_3",take_discard_1,0.010000000000000002,"g_94_r_3: {'type': 'take_discard', 'position': 1}"
"pub_('J',)_priv_('4', '7')_3.5_J_2",take_discard_0,0.010000000000000002,"g_95_r_2: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('4', '7')_-7.0_7_1",draw_deck_flip_1,0.010000000000000002,"g_95_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_('J', 'J')_priv_('4', '7')_-2.5_6_3",draw_deck_2,0.010000000000000002,"g_95_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('7',)_priv_('10', '4')_-5.5_8_2",draw_deck_1,0.010000000000000002,"g_96_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('10', '4')_-1.0_4_1",draw_deck_0,0.010000000000000002,"g_96_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('7', 'Q')_priv_('10', '4')_8.5_7_3",take_discard_2,0.010000000000000002,"g_96_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('K',)_priv_('8', 'K')_-20.0_Q_2",draw_deck_flip_2,0.010000000000000002,"g_97_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('K', 'K')_priv_('8',)_-1.5_4_3",draw_deck_1,0.010000000000000002,"g_97_r_3: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('K',)_priv_('9', 'A')_-16.0_6_2",draw_deck_flip_1,0.010000000000000002,"g_98_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_()_priv_('9', 'A')_-7.0_8_1",draw_deck_0,0.010000000000000002,"g_98_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('K', 'K')_priv_('9', 'A')_-9.0_K_3",draw_deck_2,0.010000000000000002,"g_98_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('J',)_priv_('4', '7')_2.5_A_2",take_discard_1,0.010000000000000002,"g_99_r_2: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('4', '7')_-7.0_K_1",draw_deck_0,0.010000000000000002,"g_99_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('A', 'J')_priv_('4', '7')_-1.0_4_3",draw_deck_2,0.010000000000000002,"g_99_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('2',)_priv_('2', '4')_-11.0_9_2",draw_deck_flip_2,0.010000000000000002,"g_100_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_()_priv_('2', '4')_-5.0_6_1",draw_deck_0,0.010000000000000002,"g_100_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('2', '2')_priv_('4',)_0.5_3_3",take_discard_1,0.010000000000000002,"g_100_r_3: {'type': 'take_discard', 'position': 1}"
"pub_('2', '2', '3')_priv_('4',)_-4.0_7_4",draw_deck_3,0.010000000000000002,"g_100_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('J', 'J', 'Q')_priv_('8',)_-5.5_10_4",draw_deck_3,-0.19,"g_16_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('5', '7', '8')_priv_('4',)_-9.0_Q_4",draw_deck_3,-0.19,"g_22_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '10', 'Q')_priv_('3',)_-6.5_8_4",draw_deck_3,-0.19,"g_27_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', 'A', 'J')_priv_('4',)_-7.0_10_4",draw_deck_3,-0.19,"g_39_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', 'J', 'J')_priv_('K',)_3.5_A_4",take_discard_3,-0.19,"g_45_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('10', 'A', 'J')_priv_('4',)_0.0_2_4",take_discard_3,-0.19,"g_99_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '6', 'K')_priv_('3',)_-6.5_7_4",draw_deck_3,-0.49000000000000005,"g_6_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', 'J', 'K')_priv_('6',)_-6.5_10_4",draw_deck_3,-0.49000000000000005,"g_9_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('5', 'K', 'Q')_priv_('8',)_-5.0_6_4",draw_deck_3,-0.49000000000000005,"g_15_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('3', '7', 'Q')_priv_('2',)_-4.0_4_4",draw_deck_3,-0.49000000000000005,"g_17_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('10', '4', '5')_priv_('8',)_0.5_3_4",take_discard_3,-0.49000000000000005,"g_26_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('4', '5', '6')_priv_('8',)_1.0_2_4",take_discard_3,-0.49000000000000005,"g_33_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('A', 'J', 'K')_priv_('8',)_-4.5_8_4",draw_deck_3,-0.49000000000000005,"g_34_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('7', '8', '9')_priv_('4',)_-0.5_A_4",draw_deck_3,-0.49000000000000005,"g_37_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('7', '8', '9')_priv_('Q',)_0.5_2_4",take_discard_3,-0.49000000000000005,"g_42_r_4: {'type': 'take_discard', 'position': 3}"
"pub_('A', 'K', 'Q')_priv_('3',)_-4.0_5_4",draw_deck_3,-0.49000000000000005,"g_46_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', '9', 'A')_priv_('3',)_-2.0_3_4",draw_deck_3,-0.49000000000000005,"g_66_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', '7', 'J')_priv_('5',)_-3.0_6_4",draw_deck_3,-0.49000000000000005,"g_76_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('2', 'J', 'Q')_priv_('5',)_-1.5_4_4",draw_deck_3,-0.49000000000000005,"g_84_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_('J', 'J', 'K')_priv_('A',)_-3.5_4_4",draw_deck_3,-0.49000000000000005,"g_91_r_4: {'type': 'draw_deck', 'position': 3, 'keep': True}"
