state,action,q_value,last_action
"pub_()_priv_('J', 'K')_-4.0_4_1",take_discard_0,0.010000000000000002,"g_478_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('J', 'K')_-4.0_4_1",draw_deck_flip_2,0.010000000000000002,"g_578_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('4',)_priv_('J', 'K')_-7.5_7_2",take_discard_1,0.010000000000000002,"g_478_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '7')_priv_('J', 'K')_-11.0_Q_3",take_discard_2,0.010000000000000002,"g_478_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('9', 'A')_-8.0_9_1",take_discard_0,0.010000000000000002,"g_479_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('9', 'A')_-8.0_9_1",draw_deck_0,0.010000000000000002,"g_912_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('9',)_priv_('9', 'A')_-19.0_10_2",take_discard_1,0.010000000000000002,"g_479_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', '9')_priv_('9', 'A')_-19.0_Q_3",draw_deck_2,0.010000000000000002,"g_479_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('Q',)_priv_('9', 'A')_10.5_Q_2",take_discard_1,0.010000000000000002,"g_480_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('Q', 'Q')_priv_('9', 'A')_1.0_J_3",take_discard_2,0.010000000000000002,"g_480_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('5', '5')_priv_('10', 'A')_-6.0_7_3",take_discard_2,0.010000000000000002,"g_481_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('5',)_priv_('10', 'A')_5.5_5_2",take_discard_1,0.010000000000000002,"g_481_r_2: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('4', '8')_-6.0_9_1",take_discard_0,0.010000000000000002,"g_482_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('9',)_priv_('4', '8')_-3.5_6_2",take_discard_1,0.010000000000000002,"g_482_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('6', '9')_priv_('4', '8')_-2.5_4_3",draw_deck_2,0.010000000000000002,"g_482_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_()_priv_('4', '9')_-8.0_8_1",take_discard_0,0.010000000000000002,"g_483_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('4', '9')_-5.5_5_2",take_discard_1,0.010000000000000002,"g_483_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('5', '8')_priv_('4', '9')_-5.0_7_3",take_discard_2,0.010000000000000002,"g_483_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', '5')_0.0_J_1",take_discard_0,0.010000000000000002,"g_484_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('J', 'J')_priv_('4', '5')_-5.5_9_3",take_discard_2,0.010000000000000002,"g_484_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('J',)_priv_('4', '5')_-3.0_3_2",draw_deck_flip_1,0.010000000000000002,"g_484_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_()_priv_('3', '5')_1.5_A_1",take_discard_0,0.010000000000000002,"g_485_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('A',)_priv_('3', '5')_-7.5_10_2",take_discard_1,0.010000000000000002,"g_485_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'A')_priv_('3', '5')_-6.0_8_3",take_discard_2,0.010000000000000002,"g_485_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('J', 'K')_0.0_J_1",take_discard_0,0.010000000000000002,"g_486_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('J',)_priv_('J', 'K')_0.0_J_2",take_discard_1,0.010000000000000002,"g_486_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('J', 'J')_priv_('J', 'K')_-10.0_10_3",draw_deck_flip_3,0.010000000000000002,"g_486_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_()_priv_('5', 'A')_-3.0_4_1",take_discard_0,0.010000000000000002,"g_487_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('4',)_priv_('5', 'A')_-4.0_J_2",take_discard_1,0.010000000000000002,"g_487_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', 'J')_priv_('5', 'A')_-7.5_8_3",draw_deck_2,0.010000000000000002,"g_487_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('Q', 'Q')_priv_('2', '9')_-5.0_7_3",take_discard_2,0.010000000000000002,"g_488_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('Q',)_priv_('2', '9')_-11.0_A_2",draw_deck_flip_1,0.010000000000000002,"g_488_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_()_priv_('3', '5')_-8.0_10_1",take_discard_0,0.010000000000000002,"g_489_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('10',)_priv_('3', '5')_-9.0_Q_2",take_discard_1,0.010000000000000002,"g_489_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'Q')_priv_('3', '5')_-9.0_K_3",take_discard_2,0.010000000000000002,"g_489_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('A',)_priv_('2', '3')_-4.5_6_2",take_discard_1,0.010000000000000002,"g_490_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('6', 'A')_priv_('2', '3')_-4.0_5_3",take_discard_2,0.010000000000000002,"g_490_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('10', '7')_-10.0_K_1",take_discard_0,0.010000000000000002,"g_491_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('4', 'K')_priv_('10', '7')_3.0_J_3",take_discard_2,0.010000000000000002,"g_491_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('K',)_priv_('10', '7')_-5.0_6_2",draw_deck_1,0.010000000000000002,"g_491_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('2', '9')_-3.0_5_1",take_discard_0,0.010000000000000002,"g_492_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('4', '5')_priv_('2', '9')_-9.0_Q_3",take_discard_2,0.010000000000000002,"g_492_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('5',)_priv_('2', '9')_-8.5_K_2",draw_deck_1,0.010000000000000002,"g_492_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('J', 'J')_priv_('9',)_-3.5_7_3",take_discard_1,0.010000000000000002,"g_493_r_3: {'type': 'take_discard', 'position': 1}"
"pub_('J',)_priv_('9',)_3.5_J_2",take_discard_0,0.010000000000000002,"g_493_r_2: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('4', 'Q')_1.0_J_1",take_discard_0,0.010000000000000002,"g_494_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('4', 'J')_priv_('4', 'Q')_-13.0_9_3",take_discard_2,0.010000000000000002,"g_494_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('J',)_priv_('4', 'Q')_-7.0_8_2",draw_deck_1,0.010000000000000002,"g_494_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('10', '7')_-2.0_5_1",take_discard_0,0.010000000000000002,"g_495_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5', 'Q')_priv_('10', '7')_13.0_Q_3",take_discard_2,0.010000000000000002,"g_495_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('5',)_priv_('10', '7')_-7.5_K_2",draw_deck_1,0.010000000000000002,"g_495_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('J',)_priv_('J',)_-3.0_3_2",take_discard_0,0.010000000000000002,"g_496_r_2: {'type': 'take_discard', 'position': 0}"
"pub_('3', 'J')_priv_('J',)_-2.0_2_3",take_discard_1,0.010000000000000002,"g_496_r_3: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('8', '9')_-10.0_10_1",take_discard_0,0.010000000000000002,"g_497_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('10',)_priv_('8', '9')_-0.5_J_2",take_discard_1,0.010000000000000002,"g_497_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'J')_priv_('8', '9')_-3.5_8_3",draw_deck_2,0.010000000000000002,"g_497_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('A',)_priv_('10', '8')_-4.0_7_2",take_discard_1,0.010000000000000002,"g_498_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('7', 'A')_priv_('10', '8')_0.0_4_3",take_discard_2,0.010000000000000002,"g_498_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('10', '8')_-1.0_4_1",draw_deck_0,0.010000000000000002,"g_498_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('8', 'J')_-10.0_Q_1",take_discard_0,0.010000000000000002,"g_499_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('Q',)_priv_('8', 'J')_-0.5_J_2",take_discard_1,0.010000000000000002,"g_499_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('J', 'Q')_priv_('8', 'J')_-7.5_7_3",draw_deck_2,0.010000000000000002,"g_499_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('J',)_priv_('7',)_2.5_J_2",take_discard_0,0.010000000000000002,"g_500_r_2: {'type': 'take_discard', 'position': 0}"
"pub_('J', 'J')_priv_('7',)_2.0_3_3",take_discard_1,0.010000000000000002,"g_500_r_3: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('4', '5')_-1.0_4_1",take_discard_0,0.010000000000000002,"g_501_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('4',)_priv_('4', '5')_-13.0_9_2",take_discard_1,0.010000000000000002,"g_501_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '9')_priv_('4', '5')_-11.5_7_3",draw_deck_2,0.010000000000000002,"g_501_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_()_priv_('7', '8')_-2.5_7_1",take_discard_0,0.010000000000000002,"g_502_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('7',)_priv_('7', '8')_-15.0_8_2",take_discard_1,0.010000000000000002,"g_502_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('7', '8')_priv_('7', '8')_-18.0_10_3",take_discard_2,0.010000000000000002,"g_502_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', '6')_0.0_J_1",take_discard_0,0.010000000000000002,"g_503_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('J', 'J')_priv_('4', '6')_-6.5_10_3",take_discard_2,0.010000000000000002,"g_503_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('J',)_priv_('4', '6')_-5.0_5_2",draw_deck_flip_1,0.010000000000000002,"g_503_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_('3',)_priv_('6', 'K')_-6.0_9_2",take_discard_1,0.010000000000000002,"g_504_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', '9')_priv_('6', 'K')_-1.0_4_3",take_discard_2,0.010000000000000002,"g_504_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', 'K')_0.0_3_1",take_discard_0,0.010000000000000002,"g_504_r_1: {'type': 'take_discard', 'position': 0}"
"pub_()_priv_('5', '5')_-6.0_K_1",take_discard_0,0.010000000000000002,"g_505_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K',)_priv_('5', '5')_-4.0_7_2",take_discard_1,0.010000000000000002,"g_505_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('7', 'K')_priv_('5', '5')_-6.0_8_3",take_discard_2,0.010000000000000002,"g_505_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('2',)_priv_('6', 'K')_-3.0_7_2",take_discard_1,0.010000000000000002,"g_506_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '7')_priv_('6', 'K')_-3.0_6_3",take_discard_2,0.010000000000000002,"g_506_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('5',)_priv_('7', '8')_-6.5_8_2",take_discard_1,0.010000000000000002,"g_507_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('5', '8')_priv_('7', '8')_-10.0_2_3",take_discard_2,0.010000000000000002,"g_507_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('7', '8')_-8.0_K_1",draw_deck_0,0.010000000000000002,"g_507_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('4', '8')_-4.0_6_1",take_discard_0,0.010000000000000002,"g_508_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('6',)_priv_('4', '8')_-6.0_7_2",take_discard_1,0.010000000000000002,"g_508_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('6', '7')_priv_('4', '8')_-8.0_10_3",take_discard_2,0.010000000000000002,"g_508_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('4', 'A')_priv_('3', 'K')_6.0_4_3",take_discard_2,0.010000000000000002,"g_509_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('3',)_priv_('J', 'Q')_-6.0_6_2",take_discard_1,0.010000000000000002,"g_510_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', '6')_priv_('J', 'Q')_-4.5_4_3",take_discard_2,0.010000000000000002,"g_510_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('J', 'J')_-7.0_7_1",take_discard_0,0.010000000000000002,"g_511_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('7', 'K')_priv_('J', 'J')_9.5_K_3",take_discard_2,0.010000000000000002,"g_511_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('7',)_priv_('J', 'J')_-8.5_8_2",draw_deck_1,0.010000000000000002,"g_511_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('4',)_priv_('3', '6')_-6.0_8_2",take_discard_1,0.010000000000000002,"g_512_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '8')_priv_('3', '6')_-7.5_9_3",take_discard_2,0.010000000000000002,"g_512_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('A',)_priv_('2', '5')_-8.5_10_2",take_discard_1,0.010000000000000002,"g_513_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'A')_priv_('2', '5')_-6.0_7_3",take_discard_2,0.010000000000000002,"g_513_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('7', 'A')_-5.0_5_1",take_discard_0,0.010000000000000002,"g_514_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5',)_priv_('7', 'A')_-9.5_10_2",take_discard_1,0.010000000000000002,"g_514_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', '5')_priv_('7', 'A')_0.0_J_3",take_discard_2,0.010000000000000002,"g_514_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('7',)_priv_('2', '6')_-8.0_9_2",take_discard_1,0.010000000000000002,"g_515_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('7', '9')_priv_('2', '6')_0.5_J_3",take_discard_2,0.010000000000000002,"g_515_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('2', '6')_-2.0_4_1",draw_deck_0,0.010000000000000002,"g_515_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('3',)_priv_('2', 'A')_-5.5_6_2",take_discard_1,0.010000000000000002,"g_516_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', '6')_priv_('2', 'A')_3.5_3_3",take_discard_2,0.010000000000000002,"g_516_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('10', '3')_0.5_2_1",take_discard_0,0.010000000000000002,"g_517_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('2',)_priv_('10', '3')_-1.5_4_2",take_discard_1,0.010000000000000002,"g_517_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '4')_priv_('10', '3')_-5.0_7_3",take_discard_2,0.010000000000000002,"g_517_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('7',)_priv_('3', 'A')_-9.5_Q_2",take_discard_1,0.010000000000000002,"g_518_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('7', 'Q')_priv_('3', 'A')_-8.0_8_3",take_discard_2,0.010000000000000002,"g_518_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('3', 'A')_0.0_A_1",draw_deck_0,0.010000000000000002,"g_518_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_()_priv_('5', '5')_-9.0_9_1",take_discard_0,0.010000000000000002,"g_519_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('9',)_priv_('5', '5')_-8.5_8_2",take_discard_1,0.010000000000000002,"g_519_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('8', '9')_priv_('5', '5')_-7.5_K_3",draw_deck_2,0.010000000000000002,"g_519_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_()_priv_('3', 'J')_-5.0_5_1",draw_deck_flip_2,0.010000000000000002,"g_577_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('5',)_priv_('3', 'J')_-13.0_8_2",draw_deck_flip_1,0.010000000000000002,"g_520_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_('5', '5')_priv_('3', 'J')_-5.0_5_3",draw_deck_flip_2,0.010000000000000002,"g_520_r_3: {'type': 'draw_deck', 'keep': False, 'flip_position': 2}"
"pub_('2',)_priv_('8', 'Q')_2.0_A_2",take_discard_1,0.010000000000000002,"g_521_r_2: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('8', 'Q')_-7.0_8_1",draw_deck_0,0.010000000000000002,"g_521_r_1: {'type': 'draw_deck', 'position': 0, 'keep': True}"
"pub_('2', 'A')_priv_('8', 'Q')_-1.0_6_3",draw_deck_2,0.010000000000000002,"g_521_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('2', '4')_priv_('4', '9')_-9.0_5_3",take_discard_2,0.010000000000000002,"g_522_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('2',)_priv_('4', '9')_-7.0_10_2",draw_deck_1,0.010000000000000002,"g_522_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('10', '10')_-6.0_8_1",take_discard_0,0.010000000000000002,"g_523_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8', 'J')_priv_('10', '10')_-5.5_Q_3",take_discard_2,0.010000000000000002,"g_523_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('8',)_priv_('10', '10')_-6.0_7_2",draw_deck_1,0.010000000000000002,"g_523_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_()_priv_('4', '9')_-7.0_8_1",take_discard_0,0.010000000000000002,"g_524_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('4', '9')_-5.5_6_2",take_discard_1,0.010000000000000002,"g_524_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('6', '8')_priv_('4', '9')_10.0_8_3",take_discard_2,0.010000000000000002,"g_524_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('J', 'K')_-1.0_A_1",take_discard_0,0.010000000000000002,"g_525_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('A',)_priv_('J', 'K')_-9.0_9_2",take_discard_1,0.010000000000000002,"g_525_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('9', 'A')_priv_('J', 'K')_-4.5_4_3",take_discard_2,0.010000000000000002,"g_525_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('3', '8')_priv_('6',)_1.0_2_3",take_discard_1,0.010000000000000002,"g_526_r_3: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('10', '6')_0.0_2_1",take_discard_0,0.010000000000000002,"g_527_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('2', '2')_priv_('10', '6')_2.5_2_3",take_discard_2,0.010000000000000002,"g_527_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('2',)_priv_('10', '6')_-2.0_J_2",draw_deck_flip_1,0.010000000000000002,"g_527_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_('7',)_priv_('4', 'A')_-12.0_5_2",take_discard_1,0.010000000000000002,"g_528_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('5', '7')_priv_('4', 'A')_-9.0_9_3",take_discard_2,0.010000000000000002,"g_528_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', 'J')_-5.0_5_1",take_discard_0,0.010000000000000002,"g_529_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('5',)_priv_('4', 'J')_-2.5_2_2",take_discard_1,0.010000000000000002,"g_529_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '5')_priv_('4', 'J')_-3.5_3_3",take_discard_2,0.010000000000000002,"g_529_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('5', 'A')_-9.0_K_1",take_discard_0,0.010000000000000002,"g_530_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('K',)_priv_('5', 'A')_-8.0_8_2",take_discard_1,0.010000000000000002,"g_530_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('8', 'K')_priv_('5', 'A')_-6.5_6_3",draw_deck_2,0.010000000000000002,"g_530_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_()_priv_('6', 'Q')_-1.0_5_1",take_discard_0,0.010000000000000002,"g_531_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('3', '5')_priv_('6', 'Q')_2.5_A_3",take_discard_2,0.010000000000000002,"g_531_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('5',)_priv_('6', 'Q')_1.0_3_2",take_discard_1,0.010000000000000002,"g_531_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('J',)_priv_('10', 'A')_-9.0_10_2",take_discard_1,0.010000000000000002,"g_532_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'J')_priv_('10', 'A')_-13.0_3_3",take_discard_2,0.010000000000000002,"g_532_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', '9')_-1.5_6_1",take_discard_0,0.010000000000000002,"g_533_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('6', '6')_priv_('9',)_-0.5_6_3",take_discard_1,0.010000000000000002,"g_533_r_3: {'type': 'take_discard', 'position': 1}"
"pub_('6',)_priv_('6', '9')_-14.0_8_2",draw_deck_flip_3,0.010000000000000002,"g_533_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 3}"
"pub_('10', 'A')_priv_('2', '9')_-5.0_6_3",take_discard_2,0.010000000000000002,"g_534_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('6', 'A')_-9.0_10_1",take_discard_0,0.010000000000000002,"g_535_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('10',)_priv_('6', 'A')_-8.0_8_2",take_discard_1,0.010000000000000002,"g_535_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', '8')_priv_('6', 'A')_10.0_10_3",take_discard_2,0.010000000000000002,"g_535_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('J', 'J')_priv_('2', '8')_-8.0_Q_3",take_discard_2,0.010000000000000002,"g_536_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('J',)_priv_('2', '8')_2.0_J_2",take_discard_1,0.010000000000000002,"g_536_r_2: {'type': 'take_discard', 'position': 1}"
"pub_()_priv_('2', '8')_-4.0_4_1",draw_deck_flip_0,0.010000000000000002,"g_536_r_1: {'type': 'draw_deck', 'keep': False, 'flip_position': 0}"
"pub_()_priv_('10', '2')_-1.0_3_1",take_discard_0,0.010000000000000002,"g_537_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('3',)_priv_('10', '2')_-0.5_2_2",take_discard_1,0.010000000000000002,"g_537_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '3')_priv_('10', '2')_-10.0_8_3",draw_deck_2,0.010000000000000002,"g_537_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_()_priv_('3', '4')_-6.5_9_1",take_discard_0,0.010000000000000002,"g_538_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('9',)_priv_('3', '4')_0.0_2_2",take_discard_1,0.010000000000000002,"g_538_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '9')_priv_('3', '4')_-4.5_6_3",take_discard_2,0.010000000000000002,"g_538_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('4', 'Q')_priv_('6', 'A')_-10.0_K_3",take_discard_2,0.010000000000000002,"g_539_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('4',)_priv_('6', 'A')_-7.5_8_2",draw_deck_1,0.010000000000000002,"g_539_r_2: {'type': 'draw_deck', 'position': 1, 'keep': True}"
"pub_('7',)_priv_('2', 'K')_-3.0_4_2",take_discard_1,0.010000000000000002,"g_540_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('4', '7')_priv_('2', 'K')_-9.5_10_3",draw_deck_2,0.010000000000000002,"g_540_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_('3',)_priv_('3', '9')_-8.0_5_2",take_discard_1,0.010000000000000002,"g_541_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', '5')_priv_('3', '9')_-4.0_A_3",take_discard_2,0.010000000000000002,"g_541_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('K', 'Q')_-5.0_8_1",take_discard_0,0.010000000000000002,"g_542_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('8',)_priv_('K', 'Q')_2.5_2_2",take_discard_1,0.010000000000000002,"g_542_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('2', '8')_priv_('K', 'Q')_-5.5_Q_3",take_discard_2,0.010000000000000002,"g_542_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('10',)_priv_('2', '3')_0.0_A_2",take_discard_1,0.010000000000000002,"g_543_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('10', 'A')_priv_('2', '3')_-9.0_K_3",take_discard_2,0.010000000000000002,"g_543_r_3: {'type': 'take_discard', 'position': 2}"
"pub_('K',)_priv_('J', 'Q')_-3.5_3_2",take_discard_1,0.010000000000000002,"g_544_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('3', 'K')_priv_('J', 'Q')_-10.0_9_3",take_discard_2,0.010000000000000002,"g_544_r_3: {'type': 'take_discard', 'position': 2}"
"pub_()_priv_('4', '7')_-7.5_Q_1",take_discard_0,0.010000000000000002,"g_545_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('Q',)_priv_('4', '7')_-8.5_K_2",take_discard_1,0.010000000000000002,"g_545_r_2: {'type': 'take_discard', 'position': 1}"
"pub_('K', 'Q')_priv_('4', '7')_-1.5_3_3",draw_deck_3,0.010000000000000002,"g_545_r_3: {'type': 'draw_deck', 'position': 3, 'keep': True}"
"pub_()_priv_('7', '8')_-5.5_Q_1",take_discard_0,0.010000000000000002,"g_546_r_1: {'type': 'take_discard', 'position': 0}"
"pub_('Q',)_priv_('7', '8')_-17.0_7_2",draw_deck_flip_1,0.010000000000000002,"g_546_r_2: {'type': 'draw_deck', 'keep': False, 'flip_position': 1}"
"pub_('Q', 'Q')_priv_('7', '8')_-1.5_6_3",draw_deck_2,0.010000000000000002,"g_546_r_3: {'type': 'draw_deck', 'position': 2, 'keep': True}"
"pub_()_priv_('3', '5')_-3.5_6_1",take_discard_0,0.010000000000000002,"g_547_r_1: {'type': 'take_discard', 'position': 0}"
