state,action,q_value
"pub_('6',)_priv_('7',)_1.0_A_2",9,0.009999999776482582
"pub_('6', 'A')_priv_()_-1.0_3_3",7,0.009999999776482582
"pub_('6', 'A', 'J')_priv_()_-8.0_K_4",5,1.0099999904632568
"pub_()_priv_('6', '7')_-9.0_K_1",3,0.009999999776482582
"pub_('6',)_priv_('6',)_1.0_J_2",1,0.01899999938905239
"pub_('6', 'J')_priv_('6',)_-8.0_10_3",5,0.009999999776482582
"pub_('2', '6', 'J')_priv_('6',)_-9.0_3_4",6,0.20999999344348907
"pub_()_priv_('2', '6')_-8.5_9_1",7,0.009999999776482582
"pub_('K',)_priv_('2', '6')_-0.5_J_2",10,0.009999999776482582
"pub_('K', 'K')_priv_('2',)_-9.5_10_3",5,0.009999999776482582
"pub_('K', 'K', 'K')_priv_('2',)_0.5_A_4",9,1.0099999904632568
"pub_()_priv_('6', 'Q')_3.0_A_1",3,0.009999999776482582
"pub_('A',)_priv_('6',)_-1.5_5_2",7,0.009999999776482582
"pub_('10', 'A')_priv_('6',)_3.5_A_3",9,0.009999999776482582
"pub_('10', 'A', 'A')_priv_()_-4.5_8_4",5,-0.49000000953674316
"pub_()_priv_('5', '6')_-4.5_4_1",7,0.009999999776482582
"pub_('4',)_priv_('5', '6')_-7.5_7_2",5,0.009999999776482582
"pub_('2', '4')_priv_('5', '6')_-7.5_10_3",10,0.009999999776482582
"pub_('2', '4', 'Q')_priv_('5',)_-6.0_8_4",3,-0.49000000953674316
"pub_()_priv_('5', '9')_9.5_9_1",1,0.009999999776482582
"pub_('9',)_priv_('5', '9')_-3.5_7_2",5,0.009999999776482582
"pub_('8', '9')_priv_('5', '9')_0.0_3_3",3,0.009999999776482582
"pub_('8', '8', '9')_priv_('9',)_-19.0_10_4",6,1.0099999904632568
"pub_()_priv_('7', '7')_-2.0_7_1",7,0.009999999776482582
"pub_('4',)_priv_('7', '7')_-5.0_8_2",5,0.009999999776482582
"pub_('4', 'A')_priv_('7', '7')_-17.0_10_3",6,0.009999999776482582
"pub_('4', '7', 'A')_priv_('7',)_-6.0_A_4",5,0.20999999344348907
"pub_()_priv_('5', '8')_-7.0_A_1",8,0.009999999776482582
"pub_('8',)_priv_('5', '8')_-5.5_7_2",5,0.009999999776482582
"pub_('8', 'Q')_priv_('5', '8')_-7.0_K_3",3,0.009999999776482582
"pub_('6', '8', 'Q')_priv_('8',)_2.0_Q_4",3,-0.1899999976158142
"pub_()_priv_('A', 'J')_-5.0_5_1",7,0.009999999776482582
"pub_('3',)_priv_('A', 'J')_1.0_A_2",4,0.009999999776482582
"pub_('3', 'A')_priv_('A', 'J')_-9.0_9_3",3,0.009999999776482582
"pub_('2', '3', 'A')_priv_('A',)_-6.0_5_4",10,-0.49000000953674316
"pub_()_priv_('A', 'J')_-2.5_7_1",7,0.009999999776482582
"pub_('7',)_priv_('A', 'J')_11.0_7_2",4,0.009999999776482582
"pub_('7', '7')_priv_('A', 'J')_-4.0_5_3",3,0.009999999776482582
"pub_('4', '7', '7')_priv_('A',)_-9.5_10_4",10,1.0099999904632568
"pub_()_priv_('8', 'A')_-5.5_7_1",7,0.009999999776482582
"pub_('6',)_priv_('8', 'A')_-8.0_9_2",3,0.009999999776482582
"pub_('6', 'A')_priv_('A',)_5.5_6_3",4,0.009999999776482582
"pub_('6', '6', 'A')_priv_('A',)_-3.0_2_4",6,1.0099999904632568
"pub_()_priv_('5', 'J')_-1.5_3_1",7,0.009999999776482582
"pub_('Q',)_priv_('5', 'J')_-2.5_3_2",5,0.009999999776482582
"pub_('K', 'Q')_priv_('5', 'J')_1.5_5_3",3,0.009999999776482582
"pub_('5', 'K', 'Q')_priv_('5',)_-5.5_J_4",3,-0.49000000953674316
"pub_()_priv_('3', 'Q')_9.5_Q_1",1,0.009999999776482582
"pub_('Q',)_priv_('3', 'Q')_-8.5_10_2",5,0.009999999776482582
"pub_('7', 'Q')_priv_('3', 'Q')_-1.0_3_3",10,0.009999999776482582
"pub_('5', '7', 'Q')_priv_('Q',)_-14.0_4_4",5,-0.1899999976158142
"pub_()_priv_('3', '9')_3.0_A_1",9,0.009999999776482582
"pub_('A',)_priv_('3',)_-7.5_K_2",7,0.009999999776482582
"pub_('6', 'A')_priv_('3',)_-6.0_8_3",5,0.009999999776482582
"pub_('3', '6', 'A')_priv_('3',)_-10.0_7_4",10,1.0099999904632568
"pub_()_priv_('8', 'K')_-10.0_6_1",3,0.009999999776482582
"pub_('8',)_priv_('8',)_-8.5_10_2",7,0.009999999776482582
"pub_('8', 'Q')_priv_('8',)_-3.0_6_3",5,0.009999999776482582
"pub_('4', '8', 'Q')_priv_('8',)_2.0_Q_4",3,1.0099999904632568
"pub_()_priv_('5', 'Q')_1.0_A_1",9,0.009999999776482582
"pub_('A',)_priv_('5',)_-6.5_6_2",7,0.009999999776482582
"pub_('10', 'A')_priv_('5',)_-11.0_K_3",5,0.009999999776482582
"pub_('10', 'A', 'A')_priv_('5',)_-4.0_7_4",10,-0.49000000953674316
"pub_()_priv_('9', 'K')_-6.5_Q_1",3,0.009999999776482582
"pub_('J',)_priv_('9',)_-1.5_6_2",7,0.009999999776482582
"pub_('8', 'J')_priv_('9',)_11.5_8_3",3,0.009999999776482582
"pub_('8', '8', 'J')_priv_()_1.5_4_4",4,1.0099999904632568
"pub_()_priv_('10', '9')_-12.0_7_1",10,0.009999999776482582
"pub_('6',)_priv_('9',)_-12.5_7_2",3,0.009999999776482582
"pub_('4', '6')_priv_()_10.0_6_3",1,0.009999999776482582
"pub_('4', '6', '6')_priv_()_4.5_J_4",4,1.0099999904632568
"pub_()_priv_('8', 'K')_-3.0_6_1",3,0.009999999776482582
"pub_('K',)_priv_('8',)_0.0_3_2",3,0.009999999776482582
"pub_('3', 'K')_priv_()_-8.0_Q_3",7,0.009999999776482582
"pub_('10', '3', 'K')_priv_()_-8.0_9_4",5,-0.49000000953674316
"pub_()_priv_('4', '8')_-5.0_6_1",7,0.009999999776482582
"pub_('9',)_priv_('4', '8')_-9.5_K_2",3,0.009999999776482582
"pub_('7', '9')_priv_('4',)_8.0_9_3",4,0.009999999776482582
"pub_('7', '9', '9')_priv_('4',)_-7.5_Q_4",10,-0.49000000953674316
"pub_()_priv_('A', 'J')_-3.5_8_1",7,0.009999999776482582
"pub_('5',)_priv_('A', 'J')_-6.5_K_2",5,0.009999999776482582
"pub_('5', 'Q')_priv_('A', 'J')_0.0_J_3",3,0.009999999776482582
"pub_('5', 'A', 'Q')_priv_('J',)_-5.0_4_4",10,1.0099999904632568
"pub_('10',)_priv_('4', 'A')_-3.5_6_2",5,0.009999999776482582
"pub_('10', 'J')_priv_('4', 'A')_-8.5_K_3",10,0.009999999776482582
