state_key,action_key,action,game,round
"pub_('9',)_priv_('4', '8')_-3.5_6_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",482,2
"pub_('6', '9')_priv_('4', '8')_-2.5_4_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",482,3
"pub_('10', '6', '9')_priv_('4',)_10.5_10_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",482,4
"pub_()_priv_('4', '9')_-8.0_8_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",483,1
"pub_('8',)_priv_('4', '9')_-5.5_5_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",483,2
"pub_('5', '8')_priv_('4', '9')_-5.0_7_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",483,3
"pub_('5', '7', '8')_priv_('4',)_1.0_J_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",483,4
"pub_()_priv_('4', '5')_0.0_J_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",484,1
"pub_('J',)_priv_('4', '5')_-3.0_3_2",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",484,2
"pub_('J', 'J')_priv_('4', '5')_-5.5_9_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",484,3
"pub_('9', 'J', 'J')_priv_('4',)_-1.5_4_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",484,4
"pub_()_priv_('3', '5')_1.5_A_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",485,1
"pub_('A',)_priv_('3', '5')_-7.5_10_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",485,2
"pub_('10', 'A')_priv_('3', '5')_-6.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",485,3
"pub_('10', '8', 'A')_priv_('3',)_-5.0_6_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",485,4
"pub_()_priv_('J', 'K')_0.0_J_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",486,1
"pub_('J',)_priv_('J', 'K')_0.0_J_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",486,2
"pub_('J', 'J')_priv_('J', 'K')_-10.0_10_3",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",486,3
"pub_('J', 'J', 'J')_priv_('K',)_3.5_3_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",486,4
"pub_()_priv_('5', 'A')_-3.0_4_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",487,1
"pub_('4',)_priv_('5', 'A')_-4.0_J_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",487,2
"pub_('4', 'J')_priv_('5', 'A')_-7.5_8_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",487,3
"pub_('10', '4', 'J')_priv_('5',)_1.5_A_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",487,4
"pub_()_priv_('2', '9')_-9.0_Q_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",488,1
"pub_('Q',)_priv_('2', '9')_-11.0_A_2",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",488,2
"pub_('Q', 'Q')_priv_('2', '9')_-5.0_7_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",488,3
"pub_('7', 'Q', 'Q')_priv_('2',)_-9.0_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",488,4
"pub_()_priv_('3', '5')_-8.0_10_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",489,1
"pub_('10',)_priv_('3', '5')_-9.0_Q_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",489,2
"pub_('10', 'Q')_priv_('3', '5')_-9.0_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",489,3
"pub_('10', 'K', 'Q')_priv_('5',)_11.0_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",489,4
"pub_()_priv_('2', '3')_1.0_A_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",490,1
"pub_('A',)_priv_('2', '3')_-4.5_6_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",490,2
"pub_('6', 'A')_priv_('2', '3')_-4.0_5_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",490,3
"pub_('5', '6', 'A')_priv_('3',)_-9.0_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",490,4
"pub_()_priv_('10', '7')_-10.0_K_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",491,1
"pub_('K',)_priv_('10', '7')_-5.0_6_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",491,2
"pub_('4', 'K')_priv_('10', '7')_3.0_J_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",491,3
"pub_('4', 'J', 'K')_priv_('10',)_2.0_2_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",491,4
"pub_()_priv_('2', '9')_-3.0_5_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",492,1
"pub_('5',)_priv_('2', '9')_-8.5_K_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",492,2
"pub_('4', '5')_priv_('2', '9')_-9.0_Q_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",492,3
"pub_('4', '5', 'Q')_priv_('2',)_-9.0_9_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",492,4
"pub_()_priv_('9', 'J')_-10.0_10_1",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",493,1
"pub_('J',)_priv_('9',)_3.5_J_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",493,2
"pub_('J', 'J')_priv_('9',)_-3.5_7_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",493,3
"pub_('7', 'J', 'J')_priv_('9',)_12.0_7_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",493,4
"pub_()_priv_('4', 'Q')_1.0_J_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",494,1
"pub_('J',)_priv_('4', 'Q')_-7.0_8_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",494,2
"pub_('4', 'J')_priv_('4', 'Q')_-13.0_9_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",494,3
"pub_('4', '9', 'J')_priv_('4',)_-14.0_K_4",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",494,4
"pub_()_priv_('10', '7')_-2.0_5_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",495,1
"pub_('5',)_priv_('10', '7')_-7.5_K_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",495,2
"pub_('5', 'Q')_priv_('10', '7')_13.0_Q_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",495,3
"pub_('5', 'Q', 'Q')_priv_('10',)_2.0_3_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",495,4
"pub_()_priv_('J', 'J')_-10.0_K_1",draw_deck_flip_2,"{'type': 'draw_deck', 'keep': False, 'flip_position': 2}",496,1
"pub_('J',)_priv_('J',)_-3.0_3_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",496,2
"pub_('3', 'J')_priv_('J',)_-2.0_2_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",496,3
"pub_('2', '3', 'J')_priv_('J',)_-10.5_Q_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",496,4
"pub_()_priv_('8', '9')_-10.0_10_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",497,1
"pub_('10',)_priv_('8', '9')_-0.5_J_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",497,2
"pub_('10', 'J')_priv_('8', '9')_-3.5_8_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",497,3
"pub_('10', '3', 'J')_priv_('8',)_-5.0_9_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",497,4
"pub_()_priv_('10', '8')_-1.0_4_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",498,1
"pub_('A',)_priv_('10', '8')_-4.0_7_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",498,2
"pub_('7', 'A')_priv_('10', '8')_0.0_4_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",498,3
"pub_('4', '7', 'A')_priv_('8',)_-6.5_Q_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",498,4
"pub_()_priv_('8', 'J')_-10.0_Q_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",499,1
"pub_('Q',)_priv_('8', 'J')_-0.5_J_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",499,2
"pub_('J', 'Q')_priv_('8', 'J')_-7.5_7_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",499,3
"pub_('2', 'J', 'Q')_priv_('8',)_4.0_J_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",499,4
"pub_()_priv_('7', 'J')_-8.0_8_1",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",500,1
"pub_('J',)_priv_('7',)_2.5_J_2",take_discard_0,"{'type': 'take_discard', 'position': 0}",500,2
"pub_('J', 'J')_priv_('7',)_2.0_3_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",500,3
"pub_('3', 'J', 'J')_priv_('7',)_1.0_4_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",500,4
"pub_()_priv_('4', '5')_-1.0_4_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",501,1
"pub_('4',)_priv_('4', '5')_-13.0_9_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",501,2
"pub_('4', '9')_priv_('4', '5')_-11.5_7_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",501,3
"pub_('4', '8', '9')_priv_('5',)_-4.5_6_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",501,4
"pub_()_priv_('7', '8')_-2.5_7_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",502,1
"pub_('7',)_priv_('7', '8')_-15.0_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",502,2
"pub_('7', '8')_priv_('7', '8')_-18.0_10_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",502,3
"pub_('10', '7', '8')_priv_('8',)_-11.0_3_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",502,4
"pub_()_priv_('4', '6')_0.0_J_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",503,1
"pub_('J',)_priv_('4', '6')_-5.0_5_2",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",503,2
"pub_('J', 'J')_priv_('4', '6')_-6.5_10_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",503,3
"pub_('10', 'J', 'J')_priv_('6',)_-5.5_9_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",503,4
"pub_()_priv_('6', 'K')_0.0_3_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",504,1
"pub_('3',)_priv_('6', 'K')_-6.0_9_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",504,2
"pub_('3', '9')_priv_('6', 'K')_-1.0_4_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",504,3
"pub_('3', '4', '9')_priv_('6',)_-7.5_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",504,4
"pub_()_priv_('5', '5')_-6.0_K_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",505,1
"pub_('K',)_priv_('5', '5')_-4.0_7_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",505,2
"pub_('7', 'K')_priv_('5', '5')_-6.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",505,3
"pub_('7', '8', 'K')_priv_('5',)_-3.0_4_4",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",505,4
"pub_()_priv_('6', 'K')_2.5_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",506,1
"pub_('2',)_priv_('6', 'K')_-3.0_7_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",506,2
"pub_('2', '7')_priv_('6', 'K')_-3.0_6_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",506,3
"pub_('2', '6', '7')_priv_('K',)_0.0_4_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",506,4
"pub_()_priv_('7', '8')_-8.0_K_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",507,1
"pub_('5',)_priv_('7', '8')_-6.5_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",507,2
"pub_('5', '8')_priv_('7', '8')_-10.0_2_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",507,3
"pub_('2', '5', '8')_priv_('8',)_-15.0_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",507,4
"pub_()_priv_('4', '8')_-4.0_6_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",508,1
"pub_('6',)_priv_('4', '8')_-6.0_7_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",508,2
"pub_('6', '7')_priv_('4', '8')_-8.0_10_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",508,3
"pub_('10', '6', '7')_priv_('8',)_2.0_J_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",508,4
"pub_()_priv_('3', 'K')_1.5_A_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",509,1
"pub_('A',)_priv_('3', 'K')_-1.5_4_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",509,2
"pub_('4', 'A')_priv_('3', 'K')_6.0_4_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",509,3
"pub_('4', '4', 'A')_priv_('K',)_-2.5_8_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",509,4
"pub_()_priv_('J', 'Q')_-3.0_3_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",510,1
"pub_('3',)_priv_('J', 'Q')_-6.0_6_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",510,2
"pub_('3', '6')_priv_('J', 'Q')_-4.5_4_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",510,3
"pub_('3', '4', '6')_priv_('J',)_-10.0_9_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",510,4
"pub_()_priv_('J', 'J')_-7.0_7_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",511,1
"pub_('7',)_priv_('J', 'J')_-8.5_8_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",511,2
"pub_('7', 'K')_priv_('J', 'J')_9.5_K_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",511,3
"pub_('7', 'K', 'K')_priv_('J',)_-9.5_9_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",511,4
"pub_()_priv_('3', '6')_-1.5_4_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",512,1
"pub_('4',)_priv_('3', '6')_-6.0_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",512,2
"pub_('4', '8')_priv_('3', '6')_-7.5_9_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",512,3
"pub_('4', '8', '9')_priv_('6',)_-8.0_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",512,4
"pub_()_priv_('2', '5')_1.0_A_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",513,1
"pub_('A',)_priv_('2', '5')_-8.5_10_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",513,2
"pub_('10', 'A')_priv_('2', '5')_-6.0_7_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",513,3
"pub_('10', '7', 'A')_priv_('5',)_-4.0_6_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",513,4
"pub_()_priv_('7', 'A')_-5.0_5_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",514,1
"pub_('5',)_priv_('7', 'A')_-9.5_10_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",514,2
"pub_('10', '5')_priv_('7', 'A')_0.0_J_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",514,3
"pub_('10', '5', 'J')_priv_('A',)_-7.0_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",514,4
"pub_()_priv_('2', '6')_-2.0_4_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",515,1
"pub_('7',)_priv_('2', '6')_-8.0_9_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",515,2
"pub_('7', '9')_priv_('2', '6')_0.5_J_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",515,3
"pub_('7', '9', 'J')_priv_('6',)_0.5_2_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",515,4
"pub_()_priv_('2', 'A')_-2.0_3_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",516,1
"pub_('3',)_priv_('2', 'A')_-5.5_6_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",516,2
"pub_('3', '6')_priv_('2', 'A')_3.5_3_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",516,3
"pub_('3', '3', '6')_priv_('2',)_-6.5_8_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",516,4
"pub_()_priv_('10', '3')_0.5_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",517,1
"pub_('2',)_priv_('10', '3')_-1.5_4_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",517,2
"pub_('2', '4')_priv_('10', '3')_-5.0_7_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",517,3
"pub_('2', '4', '7')_priv_('3',)_-8.5_10_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",517,4
"pub_()_priv_('3', 'A')_0.0_A_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",518,1
"pub_('7',)_priv_('3', 'A')_-9.5_Q_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",518,2
"pub_('7', 'Q')_priv_('3', 'A')_-8.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",518,3
"pub_('7', '8', 'Q')_priv_('A',)_-6.0_5_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",518,4
"pub_()_priv_('5', '5')_-9.0_9_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",519,1
"pub_('9',)_priv_('5', '5')_-8.5_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",519,2
"pub_('8', '9')_priv_('5', '5')_-7.5_K_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",519,3
"pub_('6', '8', '9')_priv_('5',)_8.0_6_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",519,4
"pub_()_priv_('3', 'J')_-5.0_5_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",520,1
"pub_('5',)_priv_('3', 'J')_-13.0_8_2",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",520,2
"pub_('5', '5')_priv_('3', 'J')_-5.0_5_3",draw_deck_flip_2,"{'type': 'draw_deck', 'keep': False, 'flip_position': 2}",520,3
"pub_('5', '5', 'J')_priv_('3',)_-6.5_9_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",520,4
"pub_()_priv_('8', 'Q')_-7.0_8_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",521,1
"pub_('2',)_priv_('8', 'Q')_2.0_A_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",521,2
"pub_('2', 'A')_priv_('8', 'Q')_-1.0_6_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",521,3
"pub_('2', '5', 'A')_priv_('8',)_-6.0_10_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",521,4
"pub_()_priv_('4', '9')_-3.0_6_1",draw_deck_0,"{'type': 'draw_deck', 'position': 0, 'keep': True}",522,1
"pub_('2',)_priv_('4', '9')_-7.0_10_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",522,2
"pub_('2', '4')_priv_('4', '9')_-9.0_5_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",522,3
"pub_('2', '4', '5')_priv_('4',)_-11.0_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",522,4
"pub_()_priv_('10', '10')_-6.0_8_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",523,1
"pub_('8',)_priv_('10', '10')_-6.0_7_2",draw_deck_1,"{'type': 'draw_deck', 'position': 1, 'keep': True}",523,2
"pub_('8', 'J')_priv_('10', '10')_-5.5_Q_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",523,3
"pub_('8', 'J', 'Q')_priv_('10',)_-7.0_10_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",523,4
"pub_()_priv_('4', '9')_-7.0_8_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",524,1
"pub_('8',)_priv_('4', '9')_-5.5_6_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",524,2
"pub_('6', '8')_priv_('4', '9')_10.0_8_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",524,3
"pub_('6', '8', '8')_priv_('9',)_0.5_4_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",524,4
"pub_()_priv_('J', 'K')_-1.0_A_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",525,1
"pub_('A',)_priv_('J', 'K')_-9.0_9_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",525,2
"pub_('9', 'A')_priv_('J', 'K')_-4.5_4_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",525,3
"pub_('4', '9', 'A')_priv_('K',)_-6.0_K_4",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",525,4
"pub_()_priv_('2', '6')_-6.0_8_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",526,1
"pub_('8',)_priv_('2', '6')_-2.0_3_2",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",526,2
"pub_('3', '8')_priv_('6',)_1.0_2_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",526,3
"pub_('2', '3', '8')_priv_('6',)_3.0_J_4",take_discard_2,"{'type': 'take_discard', 'position': 2}",526,4
"pub_()_priv_('10', '6')_0.0_2_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",527,1
"pub_('2',)_priv_('10', '6')_-2.0_J_2",draw_deck_flip_1,"{'type': 'draw_deck', 'keep': False, 'flip_position': 1}",527,2
"pub_('2', '2')_priv_('10', '6')_2.5_2_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",527,3
"pub_('2', '2', '2')_priv_('6',)_-4.5_9_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",527,4
"pub_()_priv_('4', 'A')_-6.0_7_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",528,1
"pub_('7',)_priv_('4', 'A')_-12.0_5_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",528,2
"pub_('5', '7')_priv_('4', 'A')_-9.0_9_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",528,3
"pub_('5', '7', '9')_priv_('4',)_-9.0_K_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",528,4
"pub_()_priv_('4', 'J')_-5.0_5_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",529,1
"pub_('5',)_priv_('4', 'J')_-2.5_2_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",529,2
"pub_('2', '5')_priv_('4', 'J')_-3.5_3_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",529,3
"pub_('2', '3', '5')_priv_('4',)_-8.0_Q_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",529,4
"pub_()_priv_('5', 'A')_-9.0_K_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",530,1
"pub_('K',)_priv_('5', 'A')_-8.0_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",530,2
"pub_('8', 'K')_priv_('5', 'A')_-6.5_6_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",530,3
"pub_('6', '8', 'K')_priv_('A',)_-6.0_5_4",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",530,4
"pub_()_priv_('6', 'Q')_-1.0_5_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",531,1
"pub_('5',)_priv_('6', 'Q')_1.0_3_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",531,2
"pub_('3', '5')_priv_('6', 'Q')_2.5_A_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",531,3
"pub_('3', '5', 'A')_priv_('Q',)_3.0_2_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",531,4
"pub_()_priv_('10', 'A')_1.0_J_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",532,1
"pub_('J',)_priv_('10', 'A')_-9.0_10_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",532,2
"pub_('10', 'J')_priv_('10', 'A')_-13.0_3_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",532,3
"pub_('10', '3', 'J')_priv_('10',)_-7.0_3_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",532,4
"pub_()_priv_('6', '9')_-1.5_6_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",533,1
"pub_('6',)_priv_('6', '9')_-14.0_8_2",draw_deck_flip_3,"{'type': 'draw_deck', 'keep': False, 'flip_position': 3}",533,2
"pub_('6', '6')_priv_('9',)_-0.5_6_3",take_discard_1,"{'type': 'take_discard', 'position': 1}",533,3
"pub_('6', '6', '6')_priv_('9',)_-2.0_7_4",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",533,4
"pub_()_priv_('2', '9')_1.0_A_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",534,1
"pub_('A',)_priv_('2', '9')_-8.5_10_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",534,2
"pub_('10', 'A')_priv_('2', '9')_-5.0_6_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",534,3
"pub_('10', '6', 'A')_priv_('2',)_-2.0_2_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",534,4
"pub_()_priv_('6', 'A')_-9.0_10_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",535,1
"pub_('10',)_priv_('6', 'A')_-8.0_8_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",535,2
"pub_('10', '8')_priv_('6', 'A')_10.0_10_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",535,3
"pub_('10', '10', '8')_priv_('A',)_-3.5_4_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",535,4
"pub_()_priv_('2', '8')_-4.0_4_1",draw_deck_flip_0,"{'type': 'draw_deck', 'keep': False, 'flip_position': 0}",536,1
"pub_('J',)_priv_('2', '8')_2.0_J_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",536,2
"pub_('J', 'J')_priv_('2', '8')_-8.0_Q_3",take_discard_2,"{'type': 'take_discard', 'position': 2}",536,3
"pub_('J', 'J', 'Q')_priv_('8',)_-0.5_5_4",draw_deck_3,"{'type': 'draw_deck', 'position': 3, 'keep': True}",536,4
"pub_()_priv_('10', '2')_-1.0_3_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",537,1
"pub_('3',)_priv_('10', '2')_-0.5_2_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",537,2
"pub_('2', '3')_priv_('10', '2')_-10.0_8_3",draw_deck_2,"{'type': 'draw_deck', 'position': 2, 'keep': True}",537,3
"pub_('2', '3', '6')_priv_('2',)_-9.5_7_4",take_discard_3,"{'type': 'take_discard', 'position': 3}",537,4
"pub_()_priv_('3', '4')_-6.5_9_1",take_discard_0,"{'type': 'take_discard', 'position': 0}",538,1
"pub_('9',)_priv_('3', '4')_0.0_2_2",take_discard_1,"{'type': 'take_discard', 'position': 1}",538,2
